delay_step,i_multiplier,seed,rmse,trial_path
4,28,666,2.160999623934428,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00241_241_delay_step=4,i_multiplier=28,seed=666_2025-07-23_12-47-00"
4,30,666,2.1511266549428303,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00246_246_delay_step=4,i_multiplier=30,seed=666_2025-07-23_12-50-02"
6,16,103,2.149716925621033,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00112_112_delay_step=6,i_multiplier=16,seed=103_2025-07-23_12-38-56"
4,28,1113,2.149233595530192,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00191_191_delay_step=4,i_multiplier=28,seed=1113_2025-07-23_12-38-56"
4,14,666,2.1406649112701417,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00206_206_delay_step=4,i_multiplier=14,seed=666_2025-07-23_12-39-02"
8,26,542,2.1396859645843507,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00488_488_delay_step=8,i_multiplier=26,seed=542_2025-07-23_13-54-18"
10,24,7,2.1383023659388223,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00384_384_delay_step=10,i_multiplier=24,seed=7_2025-07-23_13-26-16"
6,20,103,2.1353496313095093,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00122_122_delay_step=6,i_multiplier=20,seed=103_2025-07-23_12-38-56"
2,22,103,2.133372767766317,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00125_125_delay_step=2,i_multiplier=22,seed=103_2025-07-23_12-38-56"
4,20,542,2.129638584454854,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00471_471_delay_step=4,i_multiplier=20,seed=542_2025-07-23_13-48-54"
4,26,2025,2.125814112027486,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00336_336_delay_step=4,i_multiplier=26,seed=2025_2025-07-23_13-12-59"
10,18,542,2.1245393911997477,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00469_469_delay_step=10,i_multiplier=18,seed=542_2025-07-23_13-48-35"
6,20,666,2.121806542078654,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00222_222_delay_step=6,i_multiplier=20,seed=666_2025-07-23_12-42-56"
8,12,542,2.114492630958557,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00453_453_delay_step=8,i_multiplier=12,seed=542_2025-07-23_13-44-22"
10,22,1113,2.109255337715149,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00179_179_delay_step=10,i_multiplier=22,seed=1113_2025-07-23_12-38-56"
8,18,1113,2.106162480513255,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00168_168_delay_step=8,i_multiplier=18,seed=1113_2025-07-23_12-38-56"
4,30,542,2.0967143535614015,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00496_496_delay_step=4,i_multiplier=30,seed=542_2025-07-23_13-55-37"
8,14,114514,2.09575347105662,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00258_258_delay_step=8,i_multiplier=14,seed=114514_2025-07-23_12-51-34"
8,26,3407,2.09533056418101,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00088_88_delay_step=8,i_multiplier=26,seed=3407_2025-07-23_12-38-55"
10,30,114514,2.0948763926823935,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00299_299_delay_step=10,i_multiplier=30,seed=114514_2025-07-23_13-03-03"
8,28,7,2.094697388013204,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00393_393_delay_step=8,i_multiplier=28,seed=7_2025-07-23_13-28-25"
8,22,2002,2.0869268417358398,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00428_428_delay_step=8,i_multiplier=22,seed=2002_2025-07-23_13-38-13"
4,22,542,2.085270969072978,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00476_476_delay_step=4,i_multiplier=22,seed=542_2025-07-23_13-50-50"
8,22,3407,2.083057435353597,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00078_78_delay_step=8,i_multiplier=22,seed=3407_2025-07-23_12-38-55"
10,28,666,2.0827268600463866,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00244_244_delay_step=10,i_multiplier=28,seed=666_2025-07-23_12-47-38"
10,24,103,2.07970814704895,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00134_134_delay_step=10,i_multiplier=24,seed=103_2025-07-23_12-38-56"
4,18,3407,2.0787346839904783,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00066_66_delay_step=4,i_multiplier=18,seed=3407_2025-07-23_12-38-55"
6,18,1113,2.0765915234883625,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00167_167_delay_step=6,i_multiplier=18,seed=1113_2025-07-23_12-38-56"
2,24,542,2.067223636309306,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00480_480_delay_step=2,i_multiplier=24,seed=542_2025-07-23_13-51-25"
4,18,114514,2.066371210416158,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00266_266_delay_step=4,i_multiplier=18,seed=114514_2025-07-23_12-54-43"
10,30,2002,2.066337776184082,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00449_449_delay_step=10,i_multiplier=30,seed=2002_2025-07-23_13-43-09"
4,16,2002,2.063746611277262,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00411_411_delay_step=4,i_multiplier=16,seed=2002_2025-07-23_13-33-03"
10,16,1113,2.0623675107955934,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00164_164_delay_step=10,i_multiplier=16,seed=1113_2025-07-23_12-38-56"
4,30,103,2.0616140683492024,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00146_146_delay_step=4,i_multiplier=30,seed=103_2025-07-23_12-38-56"
10,22,666,2.057996924718221,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00229_229_delay_step=10,i_multiplier=22,seed=666_2025-07-23_12-43-18"
10,20,103,2.0561248143513997,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00124_124_delay_step=10,i_multiplier=20,seed=103_2025-07-23_12-38-56"
10,22,42,2.054431923230489,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00029_29_delay_step=10,i_multiplier=22,seed=42_2025-07-23_12-38-55"
8,14,103,2.0526527245839437,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00108_108_delay_step=8,i_multiplier=14,seed=103_2025-07-23_12-38-56"
8,18,666,2.0470363895098367,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00218_218_delay_step=8,i_multiplier=18,seed=666_2025-07-23_12-42-40"
6,20,1113,2.044924783706665,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00172_172_delay_step=6,i_multiplier=20,seed=1113_2025-07-23_12-38-56"
2,26,2025,2.041551677385966,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00335_335_delay_step=2,i_multiplier=26,seed=2025_2025-07-23_13-12-52"
10,30,2025,2.0385618766148883,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00349_349_delay_step=10,i_multiplier=30,seed=2025_2025-07-23_13-16-45"
6,14,114514,2.036010003089905,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00257_257_delay_step=6,i_multiplier=14,seed=114514_2025-07-23_12-51-13"
10,26,2002,2.0340163548787435,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00439_439_delay_step=10,i_multiplier=26,seed=2002_2025-07-23_13-40-45"
10,28,3407,2.033604129155477,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00094_94_delay_step=10,i_multiplier=28,seed=3407_2025-07-23_12-38-55"
10,28,7,2.032905610402425,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00394_394_delay_step=10,i_multiplier=28,seed=7_2025-07-23_13-28-38"
10,14,2025,2.029223926862081,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00309_309_delay_step=10,i_multiplier=14,seed=2025_2025-07-23_13-06-19"
6,12,1113,2.028253444035848,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00152_152_delay_step=6,i_multiplier=12,seed=1113_2025-07-23_12-38-56"
10,22,542,2.0264503876368205,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00479_479_delay_step=10,i_multiplier=22,seed=542_2025-07-23_13-51-09"
8,28,2002,2.0254574060440063,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00443_443_delay_step=8,i_multiplier=28,seed=2002_2025-07-23_13-42-07"
10,28,2002,2.024353535970052,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00444_444_delay_step=10,i_multiplier=28,seed=2002_2025-07-23_13-42-27"
6,18,3407,2.0192130247751874,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00067_67_delay_step=6,i_multiplier=18,seed=3407_2025-07-23_12-38-55"
10,24,2002,2.0189539194107056,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00434_434_delay_step=10,i_multiplier=24,seed=2002_2025-07-23_13-39-08"
8,26,7,2.0177756627400716,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00388_388_delay_step=8,i_multiplier=26,seed=7_2025-07-23_13-26-50"
8,30,2002,2.014869745572408,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00448_448_delay_step=8,i_multiplier=30,seed=2002_2025-07-23_13-42-58"
6,14,2025,2.011444115638733,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00307_307_delay_step=6,i_multiplier=14,seed=2025_2025-07-23_13-06-14"
10,24,542,2.0094398895899457,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00484_484_delay_step=10,i_multiplier=24,seed=542_2025-07-23_13-52-35"
10,14,42,2.0080138127009075,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00009_9_delay_step=10,i_multiplier=14,seed=42_2025-07-23_12-38-54"
8,24,3407,2.0078584353129068,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00083_83_delay_step=8,i_multiplier=24,seed=3407_2025-07-23_12-38-55"
10,26,7,2.0067635695139567,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00389_389_delay_step=10,i_multiplier=26,seed=7_2025-07-23_13-27-07"
4,20,2025,2.006580599149068,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00321_321_delay_step=4,i_multiplier=20,seed=2025_2025-07-23_13-09-11"
10,30,3407,2.0054502566655477,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00099_99_delay_step=10,i_multiplier=30,seed=3407_2025-07-23_12-38-55"
8,30,3407,2.0052597363789877,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00098_98_delay_step=8,i_multiplier=30,seed=3407_2025-07-23_12-38-55"
8,20,103,1.9979780197143555,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00123_123_delay_step=8,i_multiplier=20,seed=103_2025-07-23_12-38-56"
10,24,3407,1.9952085177103678,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00084_84_delay_step=10,i_multiplier=24,seed=3407_2025-07-23_12-38-55"
8,18,2002,1.9941386858622232,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00418_418_delay_step=8,i_multiplier=18,seed=2002_2025-07-23_13-34-54"
10,16,103,1.9933273077011109,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00114_114_delay_step=10,i_multiplier=16,seed=103_2025-07-23_12-38-56"
10,18,114514,1.9923051118850708,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00269_269_delay_step=10,i_multiplier=18,seed=114514_2025-07-23_12-55-00"
4,28,114514,1.9913706064224244,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00291_291_delay_step=4,i_multiplier=28,seed=114514_2025-07-23_13-01-28"
4,30,7,1.989320492744446,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00396_396_delay_step=4,i_multiplier=30,seed=7_2025-07-23_13-29-10"
6,12,114514,1.9892438729604085,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00252_252_delay_step=6,i_multiplier=12,seed=114514_2025-07-23_12-50-40"
10,12,7,1.9865803559621176,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00354_354_delay_step=10,i_multiplier=12,seed=7_2025-07-23_13-18-14"
4,26,666,1.9833041111628213,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00236_236_delay_step=4,i_multiplier=26,seed=666_2025-07-23_12-46-40"
10,24,114514,1.9798203309377034,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00284_284_delay_step=10,i_multiplier=24,seed=114514_2025-07-23_12-59-09"
10,26,542,1.9797006686528524,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00489_489_delay_step=10,i_multiplier=26,seed=542_2025-07-23_13-54-24"
10,26,103,1.9780259291330973,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00139_139_delay_step=10,i_multiplier=26,seed=103_2025-07-23_12-38-56"
4,28,103,1.9770894289016723,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00141_141_delay_step=4,i_multiplier=28,seed=103_2025-07-23_12-38-56"
8,30,103,1.9753170172373453,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00148_148_delay_step=8,i_multiplier=30,seed=103_2025-07-23_12-38-56"
8,22,1113,1.974096377690633,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00178_178_delay_step=8,i_multiplier=22,seed=1113_2025-07-23_12-38-56"
6,30,542,1.9732989231745401,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00497_497_delay_step=6,i_multiplier=30,seed=542_2025-07-23_13-56-08"
10,24,666,1.9669698476791382,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00234_234_delay_step=10,i_multiplier=24,seed=666_2025-07-23_12-46-29"
6,28,2002,1.9656422932942708,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00442_442_delay_step=6,i_multiplier=28,seed=2002_2025-07-23_13-42-05"
10,14,3407,1.9654222965240478,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00059_59_delay_step=10,i_multiplier=14,seed=3407_2025-07-23_12-38-55"
10,22,3407,1.9653560956319174,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00079_79_delay_step=10,i_multiplier=22,seed=3407_2025-07-23_12-38-55"
10,22,7,1.9647861083348592,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00379_379_delay_step=10,i_multiplier=22,seed=7_2025-07-23_13-24-43"
8,26,2025,1.9634183724721272,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00338_338_delay_step=8,i_multiplier=26,seed=2025_2025-07-23_13-14-07"
8,20,1113,1.9626760880152385,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00173_173_delay_step=8,i_multiplier=20,seed=1113_2025-07-23_12-38-56"
10,30,103,1.9575512329737346,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00149_149_delay_step=10,i_multiplier=30,seed=103_2025-07-23_12-38-56"
10,12,2025,1.9556124289830525,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00304_304_delay_step=10,i_multiplier=12,seed=2025_2025-07-23_13-04-38"
10,20,2002,1.9479679505030314,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00424_424_delay_step=10,i_multiplier=20,seed=2002_2025-07-23_13-36-34"
10,26,3407,1.9459193706512452,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00089_89_delay_step=10,i_multiplier=26,seed=3407_2025-07-23_12-38-55"
10,22,2002,1.943755849202474,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00429_429_delay_step=10,i_multiplier=22,seed=2002_2025-07-23_13-38-24"
10,20,666,1.9406545480092368,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00224_224_delay_step=10,i_multiplier=20,seed=666_2025-07-23_12-43-00"
10,18,42,1.939779782295227,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00019_19_delay_step=10,i_multiplier=18,seed=42_2025-07-23_12-38-55"
4,26,542,1.936698309580485,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00486_486_delay_step=4,i_multiplier=26,seed=542_2025-07-23_13-52-54"
10,22,114514,1.9354868253072104,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00279_279_delay_step=10,i_multiplier=22,seed=114514_2025-07-23_12-58-27"
4,18,2002,1.9347111145655314,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00416_416_delay_step=4,i_multiplier=18,seed=2002_2025-07-23_13-34-45"
4,22,3407,1.9341676314671834,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00076_76_delay_step=4,i_multiplier=22,seed=3407_2025-07-23_12-38-55"
8,20,2025,1.9330371379852296,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00323_323_delay_step=8,i_multiplier=20,seed=2025_2025-07-23_13-10-13"
8,24,2025,1.931115452448527,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00333_333_delay_step=8,i_multiplier=24,seed=2025_2025-07-23_13-12-39"
10,20,7,1.9308561086654663,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00374_374_delay_step=10,i_multiplier=20,seed=7_2025-07-23_13-23-03"
8,18,42,1.9285525957743326,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00018_18_delay_step=8,i_multiplier=18,seed=42_2025-07-23_12-38-55"
8,28,666,1.9272361596425374,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00243_243_delay_step=8,i_multiplier=28,seed=666_2025-07-23_12-47-20"
10,28,114514,1.9268415609995524,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00294_294_delay_step=10,i_multiplier=28,seed=114514_2025-07-23_13-02-21"
4,24,542,1.9259518305460612,"/root/autodl-tmp/python_koopman_project/src/DRKO/models/LKO_GridSearch_ray_Final_motion8_update/GridSearch_Delay_IMult_Seed/train_model_efd28_00481_481_delay_step=4,i_multiplier=24,seed=542_2025-07-23_13-51-36"
